,Datetime,Text
3274,2021-11-10 10:51:46+00:00,Did I get good cards? #pokemon #PokemonCelebrations https://t.co/jfDpNrzAa2
3275,2021-11-10 07:14:17+00:00,ICYMI: Our spotlight on the cards of #PokemonTCG: Celebrations 25th Anniversary Set continues with reprints from these Wizards of the Coast-era sets. #Pokemon #PokemonCelebrations https://t.co/FLI2FpHVQo
3276,2021-11-10 07:10:09+00:00,Well Well Well! #PokemonCelebrations  https://t.co/2uz9IdBIiv
3277,2021-11-10 06:42:40+00:00,"Got a lot of other full arts, but I am beyond happy to get the happy birthday pikachu!! I’ve always wanted one since I was a little kid but we couldn’t afford Pokémon cards growing up, so I am 100% going to write my name on that card!! #PokemonCelebrations #pokemonTCG https://t.co/2A91OUDjAq"
3278,2021-11-10 04:35:23+00:00,Mini tin Hoenn✨ #pokemon #PokemonCelebrations #hoenn https://t.co/dMr8qRhS0a
3279,2021-11-10 04:08:29+00:00,Me precious 💛 #Pokemon #PokemonCelebrations #pokemonTCG https://t.co/HlTlVWipy9
3280,2021-11-10 03:19:18+00:00,Yall get ready for some Celebrations! #Pokemon25 #pokemonTCG #PokemonCelebrations https://t.co/1vkuN47xvR
3281,2021-11-10 03:15:20+00:00,Got mine! #PokemonCelebrations https://t.co/qdMK6hlddr
3282,2021-11-10 03:04:51+00:00,"Hey, does anyone wanna buy these? 🤔 #Pokemon #PokemonCelebrations #Charizard #Blastoise #Mew #BirthdayPikachu https://t.co/PrGtOzrxOG"
3283,2021-11-10 02:55:29+00:00,"Forgot to post this! Pulled these two last stream, they came out of my last two celebrations packs. Was so stoked to see the charizard!!

#pokemon #PokemonCelebrations #PokemonCards #pokemonTCG #Pokemon25 https://t.co/UZ5tfq1sZb"
3284,2021-11-10 02:45:38+00:00,"TFW you can't pull a single damn Charizard from Pokémon Celebrations 😩
#PokemonCelebrations https://t.co/vK1IhbTtR2"
3285,2021-11-10 02:35:47+00:00,"PULLED SOME STARTERS! Opening Pokemon 25th Anniversary Celebrations mini... https://t.co/pUqVI1sreU via @YouTube 
#Pokemon #PokemonTCG #PokemonCards #PokemonCelebrations https://t.co/FZvtXHrikt"
3286,2021-11-10 01:54:50+00:00,@yourgirlmels Oh wow  congrats!! How many packs did it take ??! #PokemonCelebrations
3287,2021-11-10 01:16:21+00:00,"Live Pokemon Card Shop! Last Of our celebrations! My entire modern pokemon collection is for sale!
https://t.co/DYNbl6F2db
#Pokemon #PokemonCelebrations #PokemonCelebrations #PokemonTCG #Celebrations Pokemon #PokemonUNITE #gaming #LIKE #LIVE #FearmpGaming"
3288,2021-11-10 00:14:13+00:00,Finally pulled one!! I never got this card as a kid and now I got the chance to pull a fresh one! Thanks #Pokemon #PokemonCelebrations #Charizard https://t.co/EtkIIu29F3
3289,2021-11-10 00:04:39+00:00,"Tão lindo! 🥰🥰
#Pokemon #PokemonCelebrations https://t.co/nQVdzN5Qgg"
3290,2021-11-10 00:00:01+00:00,"We finally found it after so many packs! Our Celebrations master set countdown continues in our BIGGEST Celebrations opening yet! Check out the video for the card we were so excited for.

#pokemon #pokemoncards #pokemoncelebrations #pokemontcg #poketuber

https://t.co/AK9gveq1WK https://t.co/pHyriNkdTe"
3291,2021-11-09 23:40:47+00:00,My collections #pokemoncelebrations https://t.co/qnl5RYccNE
3292,2021-11-09 23:25:39+00:00,"I bought one of the Lance's Charizard boxes from work and this little one was in one of the packs! Look at how shiny and pretty it is 🥺
#PokémonTCG #PokémonCelebrations https://t.co/NNOYPyatr6"
3293,2021-11-09 23:04:13+00:00,"My first video of the new era!

(And plans + artwork have been made for a #PokemonBrilliantDiamond / #PokemonShiningPearl day 1 Nuzlocke series)

https://t.co/ZuIayMaPbX

#PokemonCelebrations #TCG #Pokemon https://t.co/rkMRlx3r9G"
3294,2021-11-09 22:34:31+00:00,"I need these 3 cards to complete my Celebrations master set. If anyone’s willing to trade DM me! Can also send a reference link as well. 

#pokemon #pokemoncelebrations #pokemoncards https://t.co/psmMMfbqaT"
3295,2021-11-09 22:31:10+00:00,"A couple of my lucky pulls today from my #PokemonCelebrations box~

Really contemplating keeping the Mew. (-o3o-)

#PokemonTCG #pokemon https://t.co/pXcbIgT0qP"
3296,2021-11-09 22:05:46+00:00,#PokemonCelebrations https://t.co/CgXLgw3a4T
3297,2021-11-09 21:44:47+00:00,https://t.co/stS7PJBuzZ Check out my #PokemonCelebrations Dragapult Prime opening on my YouTube channel! &lt;3. https://t.co/1Xcko74aSl
3298,2021-11-09 21:34:14+00:00,Nothing like walking in to @Target while they’re putting everything out! #Pokemon #PokemonFusion #Fusion #PokemonCelebrations https://t.co/e5Vdkdsakw
3299,2021-11-09 21:12:03+00:00,Wish I got more of lance’s charizard. #pokemon #pokemoncards #pokemontcg #pokemon25thanniversary #pokemoncelebrations https://t.co/pYiYsG9Rr9
3300,2021-11-09 20:59:11+00:00,@PokemonTCGDrops Springfield 3:30pm B&amp;N has the #PokemonCelebrations Chunky Pikachu collection VA/DC https://t.co/b5nJXBpVtO
3301,2021-11-09 20:49:37+00:00,"Two more 🔥🔥🔥
Welcome to the family Rayquaza 🐍 

#PokemonCards 
#Pokemon 
#Pokemon25 
#PokemonTCG 
#TradingCards
#PokemonCelebrations
#Celebration
#anniversary
#cardgame
#Celebration https://t.co/nvvKPowC1a"
3302,2021-11-09 20:33:49+00:00,"Better later than never, time to crack open this set, some personal and some for the channel 😁🙌🏾
#PokemonCelebrations #PokemonTCG https://t.co/bzZnGRN0UO"
3303,2021-11-09 20:31:06+00:00,#pokemontradingcards #tradingcards  #pokemon #pokemontradingcardgame #elitetrainerbox #pokemoncelebrations #baseballcards #basketballcards #sportscards
3304,2021-11-09 20:28:16+00:00,"Finally got my hands on a Celebrations Collector Chest!! Very nice promos cards that everyone has to have in their collection :) 

#Pokemon #PokemonTCG #PokemonCelebrations 

https://t.co/vXYWO42vyf"
3305,2021-11-09 20:27:22+00:00,"Petite trouvaille 😍

#PokemonTCG 
#TradingCards 
#PokemonCelebrations 
#PokemonCards 
#Pokemon25 
#Pokemon https://t.co/YihfJUtuVb"
3306,2021-11-09 20:24:42+00:00,"Yessssssss potential stream is starting right now!!

I'LL BE OPENING SOME HYPED PACKS!!

😅

https://t.co/tl8lOt5M1p

#ThePandaleo #Pokemon

#PokemonCelebrations #PokemonTCG 
#PokemonCards #cardbreaks https://t.co/CjsSnEZRFH"
3307,2021-11-09 20:10:18+00:00,"Arbok and Weezing made me cry 

#TeamRocket #pokemon #pokemonanime #pokemontcg #tcg #PokemonBrilliantDiamond #PokemonShiningPearl #PokemonGoRaid #PokemonCelebrations https://t.co/pfzKvoFcCu"
3308,2021-11-09 19:58:18+00:00,#PokemonTCG #PokemonCelebrations box opening HYPPEEEEE https://t.co/LngRVp2GgM
3309,2021-11-09 19:48:12+00:00,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA EU TÔ SURTANDOOOOOOOOO #PokemonTCG #PokemonCelebrations #Umbreon https://t.co/aRD7UMt48Z
3310,2021-11-09 19:15:50+00:00,"Our spotlight on the cards of #PokemonTCG: Celebrations 25th Anniversary Set continues with reprints from these Wizards of the Coast-era sets. #Pokemon #PokemonCelebrations
https://t.co/FLI2FpHVQo"
3311,2021-11-09 18:42:02+00:00,Les amis regardez ce que l’on a ouvert hier durant notre PokéMonday hebdomadaire sur https://t.co/LX3Ni4qm4n ! C’était génial #PokemonCelebrations #cviktor https://t.co/ZiIqyNHbx5
3312,2021-11-09 18:21:25+00:00,"Pokemon - Celebrations Dragapult Prime boxes in stock at Smoke and Mirrors Hobby for MSRP, $14.99 each

https://t.co/YPtisnNt0q

#pokemon #pokemontcg #pokemoncards #ptcgo #pokemongo #pokemonunite #pokemoncelebrations #tcg #cards #dragapult #pokemon25 #tcgdeals #nintendo https://t.co/u5p8egSVfA"
3313,2021-11-09 18:21:01+00:00,"Mais ça serait pas le ping le plus rapide de l'ouest sur Cdiscount à 7h54? 👀
Et oui, nos membres se sont réveillés tranquillement avec une tonne d'ETB 🔥
C'est par ici ➡️ https://t.co/mrvThXZRGw 

 #Pokemon #pokemoncelebrations #pokemon25ans #25ansPokemon #attrapezlestous https://t.co/AdnFKe6iZJ"
3314,2021-11-09 17:44:25+00:00,"Recent pulls from Celebrations, god damn that golden Mew is pretty. 

#PokemonCelebrations #pokemon https://t.co/foirbYzunq"
3315,2021-11-09 17:35:22+00:00,"@ACOMonitor 
#Pokemon #PokemonCelebrations https://t.co/jgRhSyps6e"
3316,2021-11-09 17:18:02+00:00,"Alright followers, any celebrations y’all need? Lmk in the comments and I’ll do some sort of give away have tons of doubles (not zard mews or mewtwos) I will announce giveaway later tonight!! #PokemonCelebrations"
3317,2021-11-09 16:35:23+00:00,"I mean yeah technically I pulled a Charizard. 

https://t.co/DR4ByJJouG

#PokemonTCG #Pokemon #PokemonCelebrations #twitch #smallstreamer https://t.co/Xb1xLVL2Ax"
3318,2021-11-09 16:21:40+00:00,Looking to buy Celebrations lunch tins x2 as I’ve yet to see them in stock anywhere. At msrp (plus shipping) if possible! #pokemon #PokemonCelebrations #pokemondrops #pokemontcg #lookingtobuy
3319,2021-11-09 15:43:43+00:00,"Bakugan Age Of Aurelus Maximus Nillious Ultra ENG_116_BE_AA Battle Planet Elite 
https://t.co/8BohT8iEij
#bakugan #bakuganbattleplanet #pokemon #pokemoncelebrations #Rare #tcg #tcgplayer #cards #pokemoncards"
3320,2021-11-09 15:30:41+00:00,lordt the prime collection finally arrived #PokemonCelebrations
3321,2021-11-09 15:24:08+00:00,"Giving away a Dark Magician from Legend of Blue-Eyes White Dragon and a Mew from Pokémon Celebrations. To enter subscribe to my YT channel and comment on the linked video.

https://t.co/8Y4KuHZDPk
 
#yugioh #yugiohtcg #YuGiOh #Pokemon #PokemonCelebrations #giveaway #YGOCollection https://t.co/sGlhKwuQ73"
3322,2021-11-09 15:13:10+00:00,Gonna be opening some packs of Evolving Skies and the new set in Japanese Fusion Strikes in about 20ish minutes live on stream! #PokemonBrilliantDiamond #PokemonGO #PokemonCelebrations
3323,2021-11-09 14:49:38+00:00,"A while back I played through Soul Silver again and as I went through I drew all the mons I caught on the way which was a fun way to add something extra to a play through! Next up I want to draw my final team! 

#pokemon #PokemonCelebrations #fanart https://t.co/9Fzc5uEsOf"
3324,2021-11-09 14:10:08+00:00,"Anyone want? 
#pokemon #PokemonTCG #PokemonCelebrations https://t.co/bQOrlQSeep"
3325,2021-11-09 12:40:50+00:00,"Pokemon TCG: Celebrations Premium Figure Collection Pikachu VMAX set is down to $65.31 on Amazon-https://t.co/oa7q1D4UH1

#PokemonCards #PokemonTCG #PokemonCelebrations https://t.co/4oT6UGxJbT"
3326,2021-11-09 11:46:10+00:00,Got lucky today #Pokemon #PokemonCelebrations #PokemonCards https://t.co/9um6QxEuXS
3327,2021-11-09 10:43:15+00:00,"Właśnie odebrałem japońskie boxy z kartami! 
live z Japońskich Celebrations 13.11.2021 20:00
live z fusion art (strike) 11.11.2021 ?? (https://t.co/myzEf3w1hC) 
https://t.co/IgbXcklKx0
#Pokemon #PokemonTCG #PokemonCelebrations 
#fusionstrike #PokemonCards https://t.co/F39OQ3BtSR"
3328,2021-11-09 09:46:41+00:00,@0FiveGiancarlo opening the #pokemoncelebrations booster pack you gifted me 💜🙏🎁 this is my first time opening celebrations 😬 https://t.co/1CorBUZWno
3329,2021-11-09 09:42:18+00:00,@0FiveGiancarlo opening one of the #pokemoncelebrations booster packs you gifted me 🎁💜🙏 https://t.co/EjgZuLBPdg
3330,2021-11-09 08:23:39+00:00,#pokemon  #PokemonTCG  #Pokemon25  #PokemonCelebrations https://t.co/sZrW4gjhFd
3331,2021-11-09 05:59:37+00:00,Finally unboxing my Dark Sylveon V box...once again this box makes me think of @ProjectSNT and her Sylveon Trolls videos LOL #PokemonTCG #darksylveon #PokemonCelebrations #jumbocard #pokemon https://t.co/rxJHiWQfOU
3332,2021-11-09 05:46:28+00:00,"Unboxing the BIG ONE!  Finally opening the Pokemon Celebrations Ultra Premium Collection https://t.co/Casaokj4mv via @YouTube 

#Pokemon #PokemonCelebrations #PokemonTCG"
3333,2021-11-09 05:24:14+00:00,"These are the cards that I pulled that I don’t have yet, for celebrations

@Pokemon #pokemontcgonline #pokemontcglive #fusionstrike #pokemoncelebrations #pokémon #pokemongo #pokemoncards #anime #manga #weeb #starwars #disney #marvel #movie #steelbook #funkopop #funko  #figpin https://t.co/dBcDgyeNfB"
3334,2021-11-09 05:18:52+00:00,"I opened up a Celebrations Elite Trainer Box, and two First Partner Packs.

Like, comment, and subscribe, thanks a bunch, amigos.

#pokemon #PokemonCelebrations #pokemontcgonline #pokemontcg #ASMR

@RudyCasts @pdicarlotrader @Henry_FGG 

https://t.co/aLPb6heW9Z"
3335,2021-11-09 05:00:33+00:00,Pokemon Celebrations 10 pack box break coming up on Nov 13th 7:30pm! $15 for a random type picked and opened on Facebook live. Check out facebook or instagram for more details! 🍇🎲🍇🎲 #boxbreak #celebrations #Pokemon #PokemonCelebrations #GrapesGCC https://t.co/DXSgya6u1V
3336,2021-11-09 04:24:39+00:00,You cute @ReDeMp_vQ #ZardHunter #TCG #PokemonCelebrations https://t.co/6PQacRzhZF
3337,2021-11-09 04:13:40+00:00,"ICYMI: The Starter #Pokemon from #BaseSet, including the iconic Charizard card, get reprinted with premium texture in #PokemonTCG: Celebrations. #PokemonCelebrations https://t.co/XvRL2fZZcH"
3338,2021-11-09 03:55:28+00:00,"Can GOLD strike thrice?! Opening a Pikachu Vmax Premium Figure Collection box!

#PokemonCelebrations #Pokemon #PikachuVMax #TradingCards #Gaming #PackOpening #BoxOpening
https://t.co/djWBxEG43I"
3339,2021-11-09 03:47:52+00:00,"Any good pulls?

@pokemon #pokemontcgonline #pokemontcglive #fusionstrike #pokemoncelebrations #pokémon #pokemongo #pokemoncards #anime #manga #weeb #starwars #disney #marvel #movie #steelbook #funkopop #funko  #figpin #qfig #dstage #comic #comicbooks #card #cards #nerd #geek https://t.co/mf2Q0VZpho"
3340,2021-11-09 03:40:08+00:00,One step closer to completing my set! Thank you @pharrohyami ! #pokemontcg #PokemonCelebrations https://t.co/mneDEcVwiQ
3341,2021-11-09 02:06:08+00:00,"Blastoise’ is a portmanteau of “blast” (from the water cannons it has) and “tortoise” (the animal it’s designed after).

In English, “Venusaur”  is a combination of the “Ven” from a “Venus” Fly Trap, and the Greek word “saur” meaning “lizard”.

#pokemoncelebrations #pokemon https://t.co/P0nASfXzxJ"
3342,2021-11-09 01:49:00+00:00,Mini tin Johto✨ #pokemon #PokemonCelebrations #johto https://t.co/nXB3FwKabq
3343,2021-11-09 01:40:23+00:00,"Check out Pokémon TCG Celebrations Classic Collection Charizard, Venusaur &amp; Blastoise-NM https://t.co/jFRDcn5XVg @eBay #Pokemon #PokemonCelebrations #Charizard #Venusaur #Blastoise #Pokemon25thAniversary #PokemonClassicCollection #PokemonShiningPearl  #PokemonBrilliantDiamond"
3344,2021-11-09 01:25:28+00:00,"Every journey starts with a choice 🌿🔥💧

#pokemoncelebrations #bulbasaur #charmander #squirtle #pokemoncommunity #PokemonTCG #PokemonCards https://t.co/bNcVtRqvCD"
3345,2021-11-09 00:56:54+00:00,"Pokémon Celebrations has been a blast so far! 🤩 The Ultra Premium collection box has to be one of the best Pokémon products ever! Who are you still chasing from the set? 

#pokemoncelebrations #pokemon #pokemoncommunity #pokemoncards #charizard #pikachu https://t.co/H3FNL6Kgzk"
3346,2021-11-09 00:48:49+00:00,New #TikTok video is up go check it out!! Pulled 2 umbreon in October https://t.co/29YXfGBHCa #pokemon #PokemonCards #shinypokemon #pokemonpulls #PokemonTCG #umbreon #twitch #Followme #PokemonCelebrations https://t.co/4XCiMgpjqk
3347,2021-11-09 00:41:07+00:00,"Want to see what was pulled from this?
👉 https://t.co/QNHrV0ewar
Pls 👍, sub, share

@Pokemon #pokemontcgonline #pokemontcglive #fusionstrike #pokemoncelebrations #pokémon #pokemongo #pokemoncards #anime #manga #weeb #starwars #disney #marvel #movie #steelbook #funkopop #funko https://t.co/HGYFvuEZM4"
3348,2021-11-09 00:35:29+00:00,If anyone has an extra Zard from Celebrations I’ll love you forever ❤️ #Pokemon #PokemonCelebrations #PokemonCards #Charizard https://t.co/rBOzpjmYoQ
3349,2021-11-09 00:27:57+00:00,"#PokemonBDSP #contests!! Enter to win the copy of your choice! This is open to everyone! Follow the link to get your chance! Limited time left! #Pokemonleaks #PokemonBrilliantDiamond #PokemonCelebrations  #Pinterest #Contest #Giveaways  #win #holiday
https://t.co/hZZ82IMN8q https://t.co/7BRnm5dvyt"
3350,2021-11-08 23:41:59+00:00,Finally assembled the big 3! #PokemonCelebrations https://t.co/SV7J1mPY7L
3351,2021-11-08 23:09:50+00:00,Bro these pulls I just got from celebrations!!! #PokemonCelebrations https://t.co/xHx2lhu4oF
3352,2021-11-08 22:30:04+00:00,"Running it back for tonight’s stream!! Put “Twitter” in the notes on $99+ orders at check out for two bonus packs added to your order! 
https://t.co/HsR7v1bDpe
#twitch #smallstreamer #Charizard #pokemon #PokemonCelebrations #twitchaffiliate #twitchstreamer"
3353,2021-11-08 22:28:18+00:00,"¡SUPER CONTENTO CON LA APERTURA DEL DIRECTO DE HOY! AÚN QUEDA MUCHO POR ABRIR, PERO DE MOMENTO...¡NO ME QUEJO! #PokemonCelebrations https://t.co/r7iayngyFx"
3354,2021-11-08 22:20:41+00:00,Got in one of these Ultimate Pokemon Celebrations boxes. Got all of our preorders covered so out for sale. $349.99. #pokemoncelebrations #pokemontcg #newrelease @ Castle Perilous Games &amp; Books https://t.co/5KhU6aghqz
3355,2021-11-08 22:14:50+00:00,It's missing a character can you figure it out?! 🤡 #PokemonTCG #celebrations #PokemonCelebrations https://t.co/EYKtxCsB82
3356,2021-11-08 22:09:07+00:00,This just in! To open or not to open? 🤔 @Pokemon #pokemon #pokemoncards #pokemoncelebrations #poketuber #pokemoncollector #pokemontcg #pokemon25 https://t.co/jjC6UpC4DY
3357,2021-11-08 21:57:49+00:00,*New* Pokémon Fusion Strike - Build &amp; Battle Box - Early Release Opening! https://t.co/8Vhf201uWz via @YouTube @PokemonTCG #fusionstrike #PokemonCelebrations
3358,2021-11-08 21:17:03+00:00,"How far away are you guys from finishing the Celebrations set? 😊😊
#Pokemon #PokemonTcg #Pokemoncelebrations"
3359,2021-11-08 21:15:37+00:00,Is there any interest in a giveaway of 30 codes for Pokemon Trading Card Game Online? #PokemonTCG #PokemonCelebrations #PokemonVividVoltage #PokemonBattleStyles
3360,2021-11-08 21:05:57+00:00,I’ll see everyone tonight after 10pm https://t.co/vLuVGATuwu #PokemonCelebrations with @SMOKINOHHGEE 🙌🏻 (Shoutout to) @TheBoomSquad25 Follow them on Twitter!
3361,2021-11-08 20:51:57+00:00,Target has already replaced the #PokemonCelebrations displays with FAO Schwartz holiday displays. https://t.co/n1Cm5Mt9g3
3362,2021-11-08 20:50:18+00:00,"Been waiting on this little dude..
#theaddictsfamily #smitty4428 #PokemonGO #Pokemon #PokemonCelebrations #PokemonGOFestivalOfLights #shinycheck https://t.co/J2R5cXB1yq"
3363,2021-11-08 20:40:49+00:00,"Pokemon Pulls Episode with @_mistergalvez, @supermezabros LIVE TUESDAY NOVEMBER 9TH 9PM PST
#pokemonart #pokemontcgcommunity  #pokemoncommunity #pokemonfan #livestream  #pokémon #pokemonmaster #pokemoncelebrations #pokemon25thanniversary
https://t.co/ATOfAXdroy"
3364,2021-11-08 20:37:01+00:00,Welp Walmart restocked the celebrations tins but no luck getting another birthday pikachu but we did grab that charizard we needed :) now to ship the card packages out :) #PokemonCelebrations https://t.co/qwiZzYIRrm
3365,2021-11-08 20:19:37+00:00,Petite extension partie trop tôt 👋🏻😪 #PokemonCelebrations https://t.co/FQ6XiH5KSx
3366,2021-11-08 20:15:13+00:00,Check out the #PokemonCelebrations in the shop! #resinart #Eevee https://t.co/HdqR49hlZ0
3367,2021-11-08 19:47:57+00:00,"#dragonworldgames has gotten in some extra sealed pokemon products if you missed your chance to order some #fusionstrike #evolvingskies or #chillingreign now is the chance for your rapid strike. Don't miss out before they are gone.

#PokemonTCG #Pokemon #lgs #PokemonCelebrations https://t.co/OYjlhc3ycm"
3368,2021-11-08 19:46:48+00:00,"Omfg my luck 😭😭
#shinymew #PokemonCelebrations #PokemonCards https://t.co/QLhd1oULKV"
3369,2021-11-08 19:41:47+00:00,"The CHONKY boy is here! 

WATCH 👉🏻 https://t.co/9uiPSxhxdY 👈🏻

#Pokemon #PokemonTCG #PokemonCards #PokemonCelebrations #PlayPokemon https://t.co/XfI2qlizOU"
3370,2021-11-08 19:33:11+00:00,Magikarp Monday 🐠 #Pokemon #PokemonCelebrations #PokemonCards https://t.co/KXt1bvo7Lh
3371,2021-11-08 19:32:25+00:00,"#PokemonBDSP #contests!! Enter to win the copy of your choice! This is open to everyone! Follow the link to get your chance! Limited time left! #Pokemonleaks #PokemonBrilliantDiamond #PokemonCelebrations  #Pinterest #Contest #Giveaways  #Gifted 
https://t.co/hZZ82IMN8q https://t.co/Re7qL2muIJ"
3372,2021-11-08 19:28:31+00:00,"Pokemon TCG Celebrations Elite Trainer Box:

https://t.co/ed5dHVVpf9

#Pokemon #Pokémon #PokemonTCG #PokemonCards #PokemonCommunity #PokemonCollector #PokemonCelebrations #pokemon25 #Celebrations25 https://t.co/nCuq858QWt"
3373,2021-11-08 18:59:10+00:00,Should I giveaway my code card in my upc box when I rip it at the end of the month? #PokemonCelebrations #pokemonTCG #pokemontcgonline #celebrations #codecard
3374,2021-11-08 18:56:15+00:00,"Al final no he podido resistirme y me he comprado un paquete de celebraciones 😅🤩 (aunque no las coleciono)
.
.
.
.
.
.
#PokemonUNITE #ñokemon #PokemonCards #PokemonCelebrations #TwitchStreamers #twitch #Unpacking https://t.co/EPFNniFynw"
3375,2021-11-08 18:36:06+00:00,*NEW* Opening Pokemon Celebrations Premium Pikachu Collection  OMG THE PULLS #pokemon #pokemoncards #pokemoncelebrations #pokemon25th  https://t.co/mGOWcTkjnc
3376,2021-11-08 17:47:42+00:00,#pokemontradingcards #tradingcards  #pokemon #pokemontradingcardgame #elitetrainerbox #pokemoncelebrations #baseballcards #sportscards
3377,2021-11-08 17:41:08+00:00,"Celebration best set ever. 💧
.
.
#pokemongo #pokemon #pokemoncelebrations #pokemonfanart #pokemon25thanniversary #pokemonbgs #pokemonpsa #pokemoncgc #pokemoncommunity #pokemoncardsfortrade https://t.co/qBv1uGbFpz"
3378,2021-11-08 16:22:01+00:00,"POKEMON ULTRA PREMIUM COLLECTION 25 ANIVERSARIO | CHARIZARD Y PIKACHU CA... https://t.co/ZVAdxokOyS via @YouTube 

#PokemonCelebrations  #PokemonCards  #pokemonTCG"
3379,2021-11-08 16:17:07+00:00,"The Starter #Pokemon from #BaseSet, including the iconic Charizard card, get reprinted with premium texture in #PokemonTCG: Celebrations. #PokemonCelebrations
https://t.co/XvRL2fZZcH"
3380,2021-11-08 16:07:32+00:00,Follow to help me hit 1k followers and I will go live and open all Pokémon celebrations boxes. #pokemon #pokemontcg #PokemonCelebrations #TikTok https://t.co/QBCfL6MwHf
3381,2021-11-08 16:03:49+00:00,The Celebrations set treating me nicely so far #PokemonCelebrations https://t.co/J0cJ3yQU2C
3382,2021-11-08 15:56:42+00:00,"#PokemonBDSP #contests!! Enter to win the copy of your choice! This is open to everyone! Follow the link to get your chance! Limited time left! #Pokemonleaks #PokemonBrilliantDiamond #PokemonCelebrations #TikTok #Pinterest #Contest #Giveaways  #Gifted 
https://t.co/hZZ82IMN8q https://t.co/HVncRigMzB"
3383,2021-11-08 15:44:41+00:00,Y decían que no podía pullear nada… #PokemonCelebrations 🌟 https://t.co/212Qg3BtU9
3384,2021-11-08 15:43:01+00:00,"8 #PokemonCelebrations packs opened this morning. They were purchased in the Pikachu premium figure collection. 
Pretty nice pulls https://t.co/3aw0XNJ8iM"
3385,2021-11-08 14:45:30+00:00,Sah quelle plaisir ! #PokemonCelebrations https://t.co/Xk0RdGVtH0
3386,2021-11-08 13:51:15+00:00,"NO ME LO CREEEEOOO. Gracias a las cajas de Pokémon celebraciones que compré en @GenXGetafe 
Si queréis ver los vídeoaperturas, entrad a mi canal de YouTube: Kalelraul7. Vais a flipar.
#PokemonCelebrations #Charizard https://t.co/nEYh1sSwWr"
3387,2021-11-08 13:15:57+00:00,"@Pokepops_ Teh PokéKid and I haven’t opened much yet, but we’re both looking forward to the V-Union Pikachu and the lunchbox of course! #PokemonCelebrations"
3388,2021-11-08 13:15:38+00:00,No more 5 star raids. Thank you so much for all invitations. ✨❤️🙌🏻  #PoGO #Pokemon #PokemonGOfriends #PokemonGoRaids #PokemonGO #ShinyPokemon #PokemonCelebrations #Terrakion  #Cobalion #Virizon https://t.co/Gl2bHdfsDb
3389,2021-11-08 12:23:23+00:00,"#Dedenne (M) 💯1709 L35 BOOSTED

25.03245,121.40334

#ポケモンGO 
#RarePokemon #PokemonGO #PokemonCelebrations https://t.co/27tKB0eDzP"
3390,2021-11-08 12:09:53+00:00,"A ver cuándo tengo tiempo de grabar unboxing de esto 😭

#pokemon #pokemoncelebrations #pokemonaniversary #PokemonTCG #sylveon https://t.co/dhIvF65iZZ"
3391,2021-11-08 12:09:38+00:00,"So it's better late than never ❤

#pokemoncelebrations #pokemon https://t.co/jE2qG8SHuG"
3392,2021-11-08 10:53:54+00:00,"わるいニンフィアの缶からの神引き？
ミニ缶の方。。。

#ポケモンカードゲーム25周年 
#PokemonCelebrations https://t.co/EhCN9c3fef"
3393,2021-11-08 09:39:34+00:00,"New addition to my Pokémon Collection!! 25th anniversary board!! So excited to have it!! 🥰 
Come check out some of my Pokémon/mail opening streams on Twitch! (;
https://t.co/8J37bmWNup 
.
.
.
#pokemon #collecting #skateboard #skateboarding #PokemonCelebrations #letsplay #twitch https://t.co/RMMtopOJDJ"
3394,2021-11-08 09:35:09+00:00,"Le code du jour pour le JCC Pokémon online ! 🎉🎉🎉
À 5 RT je donne un autre code sous ce tweet 🍫
#Pokemon #PokemonTCG  #PokemonTradingCardGame #Giveaway #PokemonTCGO #boosterpokemon #PokemonJCC #PokemonCelebrations #Pokemon25 https://t.co/9cvIXVrqKk"
3395,2021-11-08 09:16:05+00:00,ICYMI: Shiny Mew appears on the chase card of #PokemonTCG's 25th Anniversary set Celebrations in what is arguably one of the best #Pokemon cards ever printed. #PokemonCelebrations https://t.co/cmpLiu56Y5
3396,2021-11-08 09:05:27+00:00,"🔴 nouvelle vidéo !

🎮 #PokemonCelebrations #Pokemon 

💬 On a eu beaucoup trop de chance dans les coffrets Pokémon Célébrations 🤯🤯

📺 https://t.co/KEzukY3VKR https://t.co/drRgbGemdf"
3397,2021-11-08 09:04:46+00:00,So I found another booster pack later hidden in the ETB which contained the birthday Pikachu 🥳 And I also forgot to give away the codes. Good luck! #Pokemon #PokemonTCG #Pikachu #PokemonCelebrations https://t.co/0V0ejnakVK
3398,2021-11-08 08:36:21+00:00,"😌🥳🎉😘

#PokemonCelebrations #PokemonTCG #Pokemon25th #ポケモン25周年 ＃ポケモンカードゲーム https://t.co/IT6sGoHxJ1"
3399,2021-11-08 08:34:32+00:00,"🥳🎉

#PokemonCelebrations #PokemonTCG #Pokemon25th #ポケモン25周年 ＃ポケモンカードゲーム https://t.co/DGHLQFKzUX"
3400,2021-11-08 08:15:31+00:00,"https://t.co/F3zSJZZaj1
#PokemonTCG #PokemonCelebrations #Pokemon https://t.co/qTbx8TrmRc"
3401,2021-11-08 07:53:18+00:00,Starting this off right . This is 30 . #PokemonCelebrations https://t.co/NBCA57pa1w
